video_time,x_rot,y_rot,z_rot,quat_x,quat_y,quat_z,quat_w,left_eye_vector_x,left_eye_vector_y,left_eye_vector_z,right_eye_vector_x,right_eye_vector_y,right_eye_vector_z,left_eye_texture_x,left_eye_texture_y,right_eye_texture_x,right_eye_texture_y
19.86126,4.985952,153.2966,359.5419,-0.006158711,-0.9720825,0.04324317,-0.230538,0.3803445,-0.02393287,-0.9245352,0.3778912,0.02628417,-0.9254769,641.9147,1008.615,643.6676,1041.699
19.89113,5.021053,153.271,359.4757,-0.005677474,-0.9720217,0.04367284,-0.2307256,0.3797958,-0.02588287,-0.9247082,0.3755186,0.01679275,-0.9266627,642.294,1007.336,645.426,1035.456
19.91874,5.079141,153.2671,359.5201,-0.006172694,-0.9719903,0.04407593,-0.2307684,0.3821406,-0.02892517,-0.9236515,0.3811049,0.01832672,-0.9243501,640.6004,1005.335,641.4167,1036.476
19.94683,5.141515,153.2708,359.5743,-0.006756971,-0.9719715,0.04449597,-0.230751,0.3857181,-0.03500304,-0.9219525,0.3830086,0.01239341,-0.9236616,637.9823,1001.349,640.0743,1032.575
19.97567,5.16398,153.2644,359.5535,-0.006627874,-0.9719515,0.04472812,-0.2307938,0.3878883,-0.03443456,-0.9210629,0.386043,0.007340624,-0.9224516,636.429,1001.73,637.9189,1029.244
20.00607,5.187833,153.249,359.5149,-0.006354727,-0.9719136,0.0450073,-0.2309069,0.3884726,-0.04292424,-0.92046,0.3882652,0.001877948,-0.9215457,635.9222,996.1585,636.3355,1025.642
20.03266,5.210927,153.2401,359.533,-0.00655831,-0.9718861,0.04516617,-0.2309858,0.3888296,-0.04539734,-0.9201906,0.3887293,-0.007553986,-0.921321,635.6369,994.538,635.9727,1019.421
20.06151,5.194406,153.2462,359.5905,-0.007010687,-0.9719012,0.04491042,-0.2309591,0.3929951,-0.04554404,-0.918412,0.3939259,-0.004005581,-0.9191335,632.6407,994.4526,632.2653,1021.761
20.09004,5.140555,153.2543,359.626,-0.007199858,-0.9719356,0.0443827,-0.2309105,0.393665,-0.0462953,-0.9180874,0.3939939,-0.005351848,-0.9190975,632.1491,993.9575,632.2096,1020.869
20.12039,5.13357,153.2574,359.6118,-0.007063786,-0.9719453,0.04435234,-0.2308795,0.3973485,-0.04504006,-0.9165618,0.3931789,-0.005403057,-0.9194462,629.5132,994.7903,632.7932,1020.835
20.14723,5.108174,153.2633,359.5749,-0.00669787,-0.9719689,0.04421151,-0.2308183,0.3990685,-0.04371779,-0.9158783,0.3953518,-0.007155216,-0.9185019,628.2892,995.6598,631.2262,1019.679
20.17543,5.111588,153.2597,359.5773,-0.006726129,-0.9719602,0.04423551,-0.2308492,0.4005605,-0.04817379,-0.9150031,0.3985357,-0.006055511,-0.9171329,627.1608,992.7427,628.9484,1020.405
20.20453,5.147758,153.2545,359.6157,-0.007126683,-0.9719338,0.04446462,-0.2309043,0.4007454,-0.04500367,-0.9150836,0.4057919,-0.002958305,-0.9139608,627.0666,994.824,623.7476,1022.45
20.23395,5.171768,153.2569,359.6081,-0.007109673,-0.9719301,0.04468372,-0.2308783,0.4030236,-0.04471827,-0.9140964,0.4036484,-0.002865664,-0.9149097,625.4269,995.0186,625.2893,1022.512
20.26221,5.186313,153.2658,359.5928,-0.007006196,-0.9719436,0.04483835,-0.2307946,0.4017731,-0.03952689,-0.9148858,0.4077843,0.001080401,-0.9130777,626.3844,998.4203,622.3225,1025.114
20.29012,5.216267,153.2757,359.6066,-0.007180004,-0.9719514,0.04506516,-0.2307123,0.4013467,-0.03695789,-0.9151803,0.4016604,0.005736858,-0.9157708,626.7162,1000.107,626.7283,1028.185
20.3189,5.237058,153.2859,359.6183,-0.007316789,-0.9719633,0.04521867,-0.2306278,0.4027967,-0.03638003,-0.9145662,0.4060783,0.002793513,-0.913834,625.6746,1000.49,623.5508,1026.247
20.34742,5.21692,153.2854,359.5715,-0.006879221,-0.9719727,0.04514209,-0.2306164,0.4047202,-0.03272457,-0.9138548,0.3962753,0.007485904,-0.9181013,624.3174,1002.89,630.5908,1029.339
20.37622,5.201614,153.2642,359.566,-0.006810289,-0.9719362,0.04502202,-0.2307957,0.4002967,-0.03964017,-0.9155279,0.4004189,0.00620389,-0.9163113,627.448,998.3439,627.6205,1028.492
20.40423,5.229591,153.2536,359.6003,-0.007161324,-0.9719021,0.04518966,-0.230896,0.4022378,-0.03975111,-0.9146718,0.4002594,0.003680475,-0.9163945,626.0479,998.2776,627.7363,1026.832
20.43315,5.227479,153.2496,359.6597,-0.007662832,-0.9718909,0.04505169,-0.2309538,0.4019744,-0.04114228,-0.9147261,0.3999948,-0.003112309,-0.9165122,626.2238,997.3646,627.9144,1022.354
20.46188,5.204869,153.2363,359.6665,-0.007680361,-0.9718724,0.04484528,-0.2310716,0.4008591,-0.04816262,-0.9148728,0.4007916,-0.005205704,-0.9161545,626.9475,992.7581,627.3344,1020.973
20.48961,5.21746,153.211,359.6518,-0.007590851,-0.9718175,0.04498007,-0.2312792,0.4019609,-0.04751227,-0.9144233,0.4041865,-0.01403325,-0.914569,626.1633,993.1882,624.8484,1015.165
20.5192,5.235783,153.2103,359.7147,-0.008161467,-0.9718047,0.04500848,-0.2313075,0.3991569,-0.05651696,-0.9151391,0.4015872,-0.01547251,-0.9156901,628.06,987.2805,626.7048,1014.218
20.54779,5.2349,153.2212,359.7584,-0.00852622,-0.971824,0.04491354,-0.231232,0.3996113,-0.05528799,-0.9150159,0.4020118,-0.01599624,-0.9154947,627.7502,988.0872,626.3953,1013.874
20.57603,5.201608,153.2093,359.7305,-0.008227294,-0.9718148,0.04468658,-0.2313258,0.4013508,-0.06158458,-0.9138517,0.3988189,-0.01993249,-0.9168131,626.3998,983.965,628.6636,1011.28
20.60504,5.219357,153.196,359.7178,-0.008159958,-0.971782,0.04486196,-0.2314315,0.4010445,-0.05688801,-0.9142905,0.399067,-0.02085616,-0.9166845,626.6959,987.0421,628.4812,1010.675
20.63294,5.229908,153.1924,359.6994,-0.008027344,-0.971772,0.04498817,-0.2314538,0.401729,-0.05692336,-0.9139877,0.3994513,-0.02269206,-0.9164735,626.2023,987.0219,628.1949,1009.47
20.66228,5.236684,153.1909,359.7822,-0.00874372,-0.9717605,0.04487828,-0.2314978,0.3998309,-0.05880962,-0.9147004,0.3997332,-0.01809056,-0.916453,627.5408,985.7805,628.0161,1012.495
20.69087,5.228908,153.1929,359.8233,-0.009075202,-0.9717641,0.04472961,-0.2314983,0.4025984,-0.05903683,-0.913471,0.4046003,-0.01655987,-0.9143437,625.543,985.6401,624.5346,1013.505
20.72053,5.189701,153.1744,359.7638,-0.00849861,-0.9717464,0.04451594,-0.2316357,0.4140414,-0.05366964,-0.9086745,0.4096974,-0.01632203,-0.9120755,617.359,989.1838,620.8732,1013.663
20.74688,5.209096,153.15,359.7063,-0.008059716,-0.9716938,0.04479493,-0.2318184,0.4427144,-0.05275524,-0.8951094,0.4483321,-0.009191013,-0.8938198,596.555,989.8358,592.8594,1018.365
20.77552,5.257971,153.1425,359.7398,-0.008446418,-0.9716575,0.04514084,-0.2318896,0.4472914,-0.05134637,-0.8929132,0.446682,-0.009694122,-0.8946403,593.2227,990.7655,594.0733,1018.038
20.80428,5.282946,153.1466,359.7992,-0.008998726,-0.9716516,0.04523279,-0.2318757,0.4507279,-0.05289507,-0.891093,0.4522531,-0.0102583,-0.8918306,590.6713,989.7585,589.973,1017.671
20.83621,5.299411,153.1367,359.794,-0.00899213,-0.9716256,0.0453821,-0.2319558,0.4516839,-0.05758768,-0.8903176,0.4522784,-0.01122941,-0.8918061,589.8857,986.6942,589.9483,1017.035
20.86503,5.284631,153.0948,359.7228,-0.008374457,-0.9715518,0.04539798,-0.2322845,0.4522202,-0.05508349,-0.8902037,0.450721,-0.0128617,-0.8925723,589.5395,988.3298,591.0921,1015.962
20.8899,5.306367,153.064,359.7389,-0.00856715,-0.9714797,0.04554736,-0.2325497,0.452336,-0.0572775,-0.8900064,0.4496541,-0.01362352,-0.8930989,589.4173,986.8979,591.8778,1015.464
20.91878,5.274366,153.0452,359.7884,-0.008929946,-0.9714502,0.04517397,-0.2327319,0.4552473,-0.06146255,-0.8882411,0.4534916,-0.01439267,-0.8911444,587.1949,984.1636,589.0464,1014.958
20.94791,5.230597,153.0023,359.8023,-0.008975561,-0.9713788,0.04477135,-0.2331057,0.4542974,-0.05811397,-0.8889526,0.4542218,-0.01023836,-0.8908297,587.9623,986.3472,588.5401,1017.68
20.97583,5.261617,152.9612,359.8395,-0.009369731,-0.97128,0.04495536,-0.233466,0.4546467,-0.05400297,-0.8890332,0.4551229,-0.01199844,-0.8903478,587.7817,989.0359,587.8696,1016.528
21.00427,5.273857,152.9528,359.8644,-0.009609488,-0.9712561,0.04500756,-0.2335456,0.4526795,-0.05218371,-0.890145,0.4521238,-0.01350194,-0.891853,589.2621,990.2242,590.0663,1015.542
21.03273,5.244641,152.9557,359.868,-0.009578988,-0.9712731,0.04475291,-0.2335254,0.4427564,-0.03304889,-0.8960327,0.4469265,0.01256619,-0.8944825,596.8127,1002.728,593.9209,1032.661
21.06144,5.251776,152.9455,359.9048,-0.009909062,-0.9712464,0.0447376,-0.2336253,0.4451399,-0.03191864,-0.894892,0.4456791,0.01499566,-0.8950672,595.0767,1003.47,594.8228,1034.255
21.09112,5.290415,152.952,359.9282,-0.01018396,-0.9712426,0.04501788,-0.2335755,0.4450566,-0.03273275,-0.894904,0.4471798,0.01374069,-0.8943385,595.1289,1002.94,593.7312,1033.435
21.1184,5.307528,152.98,359.9746,-0.01060135,-0.9712889,0.04507088,-0.2333543,0.4457588,-0.03251413,-0.8945625,0.4457209,0.0153677,-0.8950401,594.6134,1003.085,594.7878,1034.503
21.14734,5.330123,153.031,0.01885183,-0.01100216,-0.9713795,0.04517721,-0.2329376,0.4449973,-0.03558065,-0.8948248,0.4452174,0.0158291,-0.8952826,595.135,1001.079,595.1494,1034.808
21.17586,5.35387,153.0985,0.0384144,-0.01118956,-0.9715052,0.04534535,-0.2323712,0.4446628,-0.03327642,-0.8950797,0.4446752,0.0171499,-0.8955277,595.4008,1002.589,595.5332,1035.676
21.20487,5.370834,153.2028,0.08201597,-0.01155225,-0.9717053,0.04541129,-0.231502,0.4437067,-0.02659744,-0.8957773,0.4460454,0.01789366,-0.8948314,596.1584,1006.962,594.5207,1036.165
21.2327,5.366679,153.2865,0.06164009,-0.01133792,-0.9718778,0.0454255,-0.2307849,0.4447546,-0.03017609,-0.895144,0.4462747,0.02148924,-0.894638,595.3503,1004.619,594.3249,1038.521
21.26133,5.392621,153.361,0.06661588,-0.01140269,-0.9720167,0.04564293,-0.2301527,0.4430089,-0.0285949,-0.8960611,0.4471044,0.02227136,-0.8942046,596.6404,1005.655,593.7079,1039.035
21.2904,5.41662,153.425,0.02979024,-0.01111285,-0.9721391,0.04592668,-0.2295927,0.4428967,-0.02654715,-0.8961796,0.4461744,0.02258272,-0.894661,596.736,1006.998,594.3799,1039.241
21.32451,5.418199,153.4324,359.9745,-0.01064442,-0.9721587,0.04605143,-0.2295071,0.4450816,-0.02896342,-0.8950216,0.4488072,0.02421255,-0.8933005,595.1105,1005.417,592.4442,1040.308
21.35859,5.446168,153.3841,359.9927,-0.01087365,-0.9720489,0.04624784,-0.2299216,0.4472348,-0.01855293,-0.8942241,0.4455855,0.02712441,-0.8948284,593.6099,1012.241,594.7774,1042.219
21.37983,5.498275,153.3582,-0.0002614974,-0.01104872,-0.9719749,0.04667316,-0.2301398,0.4461806,-0.019655,-0.8947271,0.4475421,0.02291237,-0.8939693,594.3805,1011.522,593.3838,1039.463
21.40436,5.499852,153.331,359.9786,-0.01088355,-0.9719217,0.04672644,-0.2303614,0.4479002,-0.01448241,-0.8939662,0.4475138,0.02493191,-0.8939294,593.145,1014.915,593.3916,1040.786
21.43445,5.498189,153.2934,359.9534,-0.01068186,-0.9718491,0.04675948,-0.2306705,0.4444654,-0.02017853,-0.8955687,0.4466959,0.02214738,-0.8944117,595.6425,1011.178,594.0123,1038.962
21.46133,5.485175,153.2418,359.9505,-0.01065215,-0.9717507,0.04665013,-0.2311079,0.4488858,-0.01545686,-0.8934555,0.4469427,0.0233416,-0.894258,592.422,1014.275,593.8275,1039.743
21.4907,5.502211,153.1814,359.9553,-0.01075178,-0.9716215,0.04677928,-0.2316203,0.4476815,-0.02011032,-0.893967,0.4461612,0.02907699,-0.8944802,593.2877,1011.225,594.3557,1043.501
21.51913,5.524507,153.1524,359.9891,-0.01109539,-0.9715505,0.04689717,-0.2318778,0.4441647,-0.02240184,-0.8956651,0.4454211,0.02577282,-0.8949502,595.8591,1009.723,594.9265,1041.34
21.54702,5.489748,153.1351,0.02135692,-0.01130557,-0.9715264,0.04653549,-0.2320411,0.4442852,-0.01834792,-0.8956975,0.4463868,0.02550457,-0.8944767,595.7983,1012.378,594.2252,1041.161
21.57555,5.492176,153.1244,0.05399067,-0.01159152,-0.9715005,0.04648891,-0.2321451,0.442462,-0.02029334,-0.8965576,0.4451796,0.03125255,-0.8948957,597.1254,1011.102,595.0552,1044.925
21.60432,5.51992,153.1396,0.05139592,-0.01161949,-0.9715203,0.04673094,-0.2320119,0.4407233,-0.01418673,-0.897531,0.4421404,0.05102533,-0.8954934,598.4271,1015.108,597.0074,1057.862
21.63271,5.663527,153.2541,-0.005351214,-0.0113811,-0.9716977,0.0480747,-0.2310041,0.347002,-0.01042904,-0.9378064,0.3487344,0.05340082,-0.9356991,665.5229,1017.578,664.0265,1059.472
21.66135,5.828057,153.6263,359.8949,-0.01070565,-0.9723827,0.04970587,-0.2277866,0.346901,-0.01658162,-0.9377552,0.3466794,0.0499863,-0.9366508,665.5297,1013.549,665.4922,1057.245
21.69033,5.891429,154.3672,359.7102,-0.008936662,-0.9738232,0.05066959,-0.2214069,0.3368539,-0.02432118,-0.9412428,0.3401263,0.06341023,-0.9382395,672.4503,1008.483,669.8066,1066.019
21.71935,5.910869,155.4236,359.4989,-0.006706489,-0.9758286,0.05130683,-0.2123235,0.3304906,-0.04884674,-0.9425445,0.3327872,0.07851024,-0.939728,676.622,992.434,674.6069,1075.879
21.7475,5.94697,156.9515,359.4213,-0.005421531,-0.9785609,0.051835,-0.1992545,0.3229083,-0.06852062,-0.9439467,0.3238966,0.1020444,-0.9405732,681.5117,979.5851,680.1945,1091.262
21.77552,6.056047,159.0065,359.7585,-0.007554382,-0.9819105,0.05232364,-0.1818155,0.3326011,-0.08435319,-0.9392875,0.3417723,0.08744719,-0.9357055,674.2981,969.2176,667.8907,1081.767
21.80531,6.092714,161.7062,359.9068,-0.007646365,-0.9858953,0.05259721,-0.158699,0.2683909,-0.06362737,-0.9612065,0.2823622,0.05971824,-0.9574473,718.6578,982.8085,709.1874,1063.568
21.83347,5.804206,164.918,359.7011,-0.004061637,-0.9900937,0.05053345,-0.1309364,0.100335,-0.05834572,-0.9932415,0.09934121,0.05226346,-0.99368,831.0754,986.2499,831.7936,1058.672
21.86135,5.508295,168.6857,359.5501,-0.0008344111,-0.993991,0.04820257,-0.09827346,-0.09783547,-0.07987918,-0.9919917,-0.08874931,0.03019608,-0.9955962,961.3501,972.171,955.2834,1044.221
21.89056,5.287764,172.8598,359.5027,-0.001454728,0.997,-0.04630809,0.06200305,-0.2668877,-0.09669034,-0.9588649,-0.2588845,0.001866616,-0.9659064,1074.709,961.1675,1068.448,1025.637
21.92146,5.0882,177.2834,359.4614,-0.003641917,0.9987276,-0.04448666,0.02347275,-0.3974731,-0.1075812,-0.9112856,-0.3959818,-0.008412509,-0.9182198,1166.1,953.8485,1163.407,1018.854
21.94705,4.847877,182.0452,359.4446,-0.005596729,0.9989308,-0.04219943,-0.01803581,-0.539136,-0.1086604,-0.8351798,-0.550171,-0.02799781,-0.8345826,1271.909,953.0864,1278.226,1005.948
21.97552,4.575933,186.7641,359.4501,-0.007141286,0.9974398,-0.03956911,-0.05913685,-0.6465489,-0.1095166,-0.7549706,-0.6599787,-0.04661267,-0.7498369,1360.1,952.7553,1368.944,993.8323
22.00424,4.341774,191.8624,359.3411,-0.009629236,0.9938939,-0.03708292,-0.1034745,-0.7375793,-0.1050525,-0.6670388,-0.7533916,-0.07171547,-0.6536498,1443.397,955.6246,1456.875,977.4518
22.03281,4.245294,196.9975,359.2383,-0.01204371,0.9882822,-0.03564943,-0.1479269,-0.7512295,-0.1083725,-0.6510835,-0.7703924,-0.06421993,-0.6343277,1456.876,953.4736,1473.404,982.3361
22.0613,4.150777,201.7493,359.1289,-0.01429265,0.9813179,-0.03412982,-0.1888019,-0.7400807,-0.115699,-0.6624911,-0.7595867,-0.04873763,-0.6485775,1446.083,948.6039,1461.342,992.417
22.08978,4.075289,206.3329,358.9785,-0.01677282,0.9729858,-0.0325909,-0.2279366,-0.7404583,-0.108868,-0.6632264,-0.7480484,-0.05465056,-0.6613902,1445.557,953.0577,1449.776,988.5242
22.11876,4.126563,210.4747,358.8551,-0.01909518,0.9640772,-0.03211179,-0.2629817,-0.7448971,-0.1027545,-0.6592193,-0.7490187,-0.05594635,-0.6601827,1449.175,957.0704,1450.491,987.6768
22.14791,4.085806,214.3134,358.8534,-0.02006988,0.9547412,-0.03111006,-0.2951247,-0.7449361,-0.1012713,-0.6594045,-0.7458296,-0.05381941,-0.6639592,1448.812,958.0288,1446.959,989.0519
22.17528,3.913577,217.538,358.87,-0.02031703,0.946117,-0.02915752,-0.3218691,-0.74549,-0.0869661,-0.660819,-0.7400601,-0.04007812,-0.6713456,1448.105,967.3696,1440.557,998.0107
22.20463,3.757537,220.5734,358.9748,-0.01975343,0.937326,-0.02764977,-0.346793,-0.87257,-0.1270143,-0.4716876,-0.8693828,-0.08853959,-0.4861423,1598.542,941.1887,1589.176,966.376
22.23312,3.777175,223.498,359.2857,-0.01799818,0.9282174,-0.02830097,-0.3705235,-0.8830844,-0.1275178,-0.4515542,-0.8794032,-0.09674761,-0.4661437,1613.311,940.837,1603.611,961.0144
22.26112,3.805719,226.3852,359.5883,-0.01637785,0.9186264,-0.02910712,-0.3937131,-0.8773388,-0.1343799,-0.4606719,-0.8719545,-0.08704032,-0.4817877,1606.004,936.3311,1592.06,967.3521
22.29071,3.775292,228.8688,359.8781,-0.01459331,0.9099264,-0.02954973,-0.4134584,-0.8751828,-0.1393162,-0.4632993,-0.8697236,-0.07419173,-0.487931,1603.606,933.0746,1587.656,975.7363
22.31876,3.796149,231.0724,0.09367318,-0.01354091,0.9018293,-0.03023823,-0.4308205,-0.8965707,-0.1510232,-0.4163569,-0.900151,-0.09599023,-0.4248696,1637.559,925.1968,1633.455,961.42
22.35233,3.750672,233.2931,0.1435652,-0.01355748,0.893329,-0.02981079,-0.4482083,-0.96518,-0.1366285,-0.2230698,-0.9651974,-0.09854097,-0.2422469,1773.649,934.6627,1761.298,959.7678
22.37568,3.723512,235.0719,0.1507788,-0.01385325,0.8862719,-0.02941579,-0.4620227,-0.9634533,-0.1456312,-0.2248317,-0.9677372,-0.08651114,-0.2366443,1772.104,928.7238,1765.158,967.6179
22.40553,3.695533,236.462,0.1972139,-0.01373677,0.8806146,-0.02922214,-0.4727316,-0.9622146,-0.1516517,-0.2261524,-0.9667186,-0.08494658,-0.2413284,1770.951,924.745,1761.911,968.6508
22.43302,3.685033,237.53,0.1634174,-0.01422287,0.8761687,-0.02887072,-0.480929,-0.9608287,-0.1409367,-0.2386317,-0.9627683,-0.09644672,-0.2525377,1762.639,931.889,1754.052,961.1532
22.46116,3.720731,238.3145,0.1052092,-0.01501527,0.8728395,-0.02879724,-0.4869255,-0.9573887,-0.1365297,-0.2544928,-0.960669,-0.09318247,-0.2615955,1751.859,934.8572,1747.889,963.3096
22.48954,3.768259,238.7965,359.9827,-0.01627068,0.8707551,-0.02857048,-0.4906165,-0.9548357,-0.131747,-0.2663297,-0.9582846,-0.07740875,-0.2751339,1743.832,938.0375,1738.834,973.6404
22.51962,3.825429,239.1438,359.7873,-0.01808553,0.8692204,-0.02811358,-0.4932934,-0.9554399,-0.1296344,-0.2651975,-0.9589723,-0.07944545,-0.2721407,1744.635,939.4279,1740.815,972.311
22.54743,3.853939,239.3551,359.6263,-0.01948016,0.8682752,-0.02760101,-0.4949313,-0.9530239,-0.1244157,-0.2761632,-0.9581563,-0.06486851,-0.2787983,1737.217,942.8754,1736.495,981.8402
22.57547,3.788639,239.3811,359.466,-0.0204189,0.8681527,-0.0264091,-0.4951732,-0.9516984,-0.119434,-0.2828529,-0.9578105,-0.03753629,-0.284939,1732.727,946.145,1732.522,999.6951
22.60428,3.814749,239.2609,359.3451,-0.02142019,0.8686424,-0.026107,-0.4942874,-0.9477502,-0.1269627,-0.2926606,-0.9551798,-0.04362403,-0.2927944,1725.805,941.2051,1727.109,995.7179
22.63275,3.88872,239.0409,359.2274,-0.02258107,0.8695464,-0.02620347,-0.4926383,-0.9163582,-0.1950995,-0.3496054,-0.9175928,-0.1165834,-0.380042,1683.263,895.7457,1664.681,947.6599
22.66131,3.934642,238.7641,359.0101,-0.02436554,0.8706762,-0.02567655,-0.4905815,-0.9172229,-0.1848948,-0.3528685,-0.9216373,-0.1089275,-0.3724507,1681.427,902.5687,1670.361,952.7628
22.6898,3.926331,238.3921,358.8815,-0.02522507,0.8722386,-0.02514513,-0.487782,-0.9148697,-0.1787267,-0.3620363,-0.9201832,-0.09590781,-0.3795585,1675.141,906.6075,1665.682,961.2761
22.71832,3.986758,238.0526,358.8684,-0.0255058,0.8736587,-0.02562521,-0.4851943,-0.9149656,-0.1730893,-0.3645247,-0.9202494,-0.09563608,-0.3794663,1673.652,910.3555,1665.781,961.4606
22.74798,4.017844,237.9147,358.7944,-0.02617081,0.8742158,-0.02558042,-0.4841565,-0.9199435,-0.1655557,-0.3553808,-0.9226407,-0.1064482,-0.3706792,1680.545,915.4675,1671.761,954.4135
22.77567,4.003895,237.9295,358.6988,-0.02684502,0.8741354,-0.02506628,-0.4842916,-0.9190979,-0.1647628,-0.3579278,-0.9261699,-0.1022782,-0.3629717,1678.764,915.9717,1677.349,957.1998
22.80599,3.945553,237.9355,358.6468,-0.02699677,0.8741161,-0.02439984,-0.4843522,-0.9155966,-0.1689188,-0.3648964,-0.9262581,-0.1013358,-0.3630108,1673.59,913.1321,1677.347,957.8138
22.83473,3.901576,237.9362,358.6614,-0.02669953,0.8741302,-0.024126,-0.4843568,-0.9169486,-0.1646587,-0.3634457,-0.9229234,-0.1128056,-0.3680862,1674.824,915.9817,1673.413,950.2402
22.86242,3.834134,237.9769,358.7821,-0.025503,0.8740063,-0.02411225,-0.4846455,-0.9171746,-0.1591717,-0.3653152,-0.9254932,-0.1075208,-0.3631825,1673.726,919.6092,1677.047,953.7413
22.89065,3.752105,238.068,358.8692,-0.02451055,0.8736641,-0.02383555,-0.4853269,-0.9180486,-0.1615946,-0.3620413,-0.9256454,-0.1154516,-0.3603494,1675.956,918.0222,1678.838,948.538
22.91892,3.716437,238.1667,358.9426,-0.02382095,0.8732711,-0.02385366,-0.4860671,-0.9191514,-0.1690577,-0.3557812,-0.9235781,-0.1323759,-0.3598334,1680.082,913.1078,1678.692,937.389
22.94753,3.69093,238.312,358.9796,-0.02346103,0.8726693,-0.02378646,-0.4871674,-0.9242543,-0.1898966,-0.3311999,-0.9324907,-0.1402303,-0.3328614,1696.699,899.3746,1697.471,932.3657
22.97567,3.662066,238.6188,358.8679,-0.02425085,0.8713465,-0.02302683,-0.4895272,-0.9265026,-0.188455,-0.3256958,-0.9357554,-0.1420958,-0.322755,1700.642,900.3708,1704.497,931.1744
23.00638,3.622353,239.0022,358.6552,-0.02577157,0.8696687,-0.02172996,-0.4924834,-0.9281794,-0.1896804,-0.320163,-0.937983,-0.1358887,-0.3189392,1704.47,899.5753,1707.344,935.2744
23.03269,3.566566,239.2485,358.4216,-0.02734832,0.8685703,-0.02024379,-0.4943964,-0.9250763,-0.1945532,-0.3261639,-0.9389173,-0.1116368,-0.3255327,1699.987,896.2705,1703.401,951.1862
23.06116,3.579518,239.4304,358.2277,-0.02890511,0.8677331,-0.01945932,-0.4958075,-0.9230138,-0.1967797,-0.3306407,-0.9375054,-0.1008719,-0.3330294,1696.673,894.7472,1698.397,958.2199
23.08992,3.585909,239.6008,357.9137,-0.03133715,0.8669105,-0.01810258,-0.4971485,-0.9249858,-0.1921993,-0.3278122,-0.9377242,-0.09477288,-0.3342026,1698.899,897.84,1697.696,962.2113
23.11901,3.555338,239.665,357.6209,-0.03342927,0.8665587,-0.01658197,-0.4976782,-0.9232175,-0.1918703,-0.3329491,-0.9371484,-0.0901453,-0.3370858,1695.262,898.0243,1695.763,965.2297
23.1472,3.518675,239.6772,357.3503,-0.03531804,0.8664367,-0.01512561,-0.4978065,-0.9236915,-0.1872231,-0.3342778,-0.9371451,-0.08783705,-0.3377036,1694.528,901.1265,1695.375,966.736
23.17624,3.495068,239.6156,357.1857,-0.03645289,0.8666605,-0.01425133,-0.4973608,-0.9240875,-0.1869359,-0.3333429,-0.9370133,-0.08608551,-0.3385194,1695.209,901.3237,1694.84,967.8782
